episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress
225,67110,272,static,static,1,0,0,10.54,0.6812322500000001,1072752,3218256,0,0,0,0,0,0,0.0
226,67348,238,static,static,1,0,0,10.879999999999999,0.68010175,1076560,3229680,0,0,0,0,0,0,0.0
227,67617,269,static,static,1,0,0,10.569999999999999,0.6788240000000001,1080864,3242592,0,0,0,0,0,0,0.0
228,67917,300,static,static,0,0,0,-0.30000000000000016,0.6773990000000001,1085664,3256992,0,0,0,0,0,0,0.0
229,68114,197,static,static,1,0,0,11.290000000000001,0.6764632500000001,1088816,3266448,0,0,0,0,0,0,0.0
230,68414,300,static,static,0,0,0,-0.9500000000000006,0.6750382500000001,1093616,3280848,0,0,0,0,0,0,0.0
231,68679,265,static,static,1,0,0,10.61,0.6737795,1097856,3293568,0,0,0,0,0,0,0.0
232,68824,145,static,static,1,0,0,11.81,0.6730907500000001,1100176,3300528,0,0,0,0,0,0,0.0
233,69124,300,static,static,0,0,0,-1.1000000000000012,0.6716657500000001,1104976,3314928,0,0,0,0,0,0,0.0
234,69320,196,static,static,1,0,0,11.3,0.67073475,1108112,3324336,0,0,0,0,0,0,0.0
235,69595,275,static,static,1,0,0,10.51,0.6694285,1112512,3337536,0,0,0,0,0,0,0.0
236,69828,233,static,static,1,0,0,10.93,0.66832175,1116240,3348720,0,0,0,0,0,0,0.0
237,69999,171,static,static,1,0,0,11.55,0.6675095,1118976,3356928,0,0,0,0,0,0,0.0
238,70299,300,static,static,0,0,0,-0.30000000000000054,0.6660845,1123776,3371328,0,0,0,0,0,0,0.0
239,70502,203,static,static,1,0,0,11.23,0.66512025,1127024,3381072,0,0,0,0,0,0,0.0
240,70771,269,static,static,1,0,0,10.57,0.6638425,1131328,3393984,0,0,0,0,0,0,0.0
